renv 1.1.5 was loaded from project library, but this project is configured to use renv 1.1.4.
- Use `]8;;x-r-run:renv::record("renv@1.1.5")renv::record("renv@1.1.5")]8;;` to record renv 1.1.5 in the lockfile.
- Use `]8;;x-r-run:renv::restore(packages = "renv")renv::restore(packages = "renv")]8;;` to install renv 1.1.4 into the project library.
- The project is out-of-sync -- use `]8;;x-r-run:renv::status()renv::status()]8;;` for details.
time,id,parent_id,name,rss,vms,pfaults,pageins 
0.072314977645874,76459,3009,rsession-arm64,4888985600,429451870208,1865043,4 
0.072314977645874,76519,76459,copilot-language-server,601931776,448624312320,50616,0 
0.072314977645874,76551,76459,bash,2473984,420083400704,1032,4 
0.111703157424927,76459,3009,rsession-arm64,4888985600,429451870208,1865046,4 
0.111703157424927,76519,76459,copilot-language-server,601931776,448624312320,50616,0 
0.111703157424927,76551,76459,bash,2473984,420083400704,1032,4 
0.152193069458008,76459,3009,rsession-arm64,4888985600,429451870208,1865049,4 
0.152193069458008,76519,76459,copilot-language-server,601931776,448624312320,50616,0 
0.152193069458008,76551,76459,bash,2473984,420083400704,1032,4 
0.1910080909729,76459,3009,rsession-arm64,4888985600,429451870208,1865075,4 
0.1910080909729,76519,76459,copilot-language-server,601931776,448624312320,50616,0 
0.1910080909729,76551,76459,bash,2473984,420083400704,1032,4 
0.24785304069519,76459,3009,rsession-arm64,4888985600,429451870208,1865083,4 
0.24785304069519,76519,76459,copilot-language-server,601931776,448624312320,50616,0 
0.24785304069519,76551,76459,bash,2473984,420083400704,1032,4 
0.288317203521729,76459,3009,rsession-arm64,4888985600,429451870208,1865085,4 
0.288317203521729,76519,76459,copilot-language-server,601931776,448624312320,50616,0 
0.288317203521729,76551,76459,bash,2473984,420083400704,1032,4 
0.326194047927856,76459,3009,rsession-arm64,4888985600,429451870208,1865085,4 
0.326194047927856,76519,76459,copilot-language-server,601931776,448624312320,50616,0 
0.326194047927856,76551,76459,bash,2473984,420083400704,1032,4 
0.364983081817627,76459,3009,rsession-arm64,4888985600,429451870208,1865088,4 
0.364983081817627,76519,76459,copilot-language-server,601931776,448624312320,50616,0 
0.364983081817627,76551,76459,bash,2473984,420083400704,1032,4 
0.401779174804688,76459,3009,rsession-arm64,4889001984,429451870208,1865093,4 
0.401779174804688,76519,76459,copilot-language-server,601931776,448624312320,50616,0 
0.401779174804688,76551,76459,bash,2473984,420083400704,1032,4 
0.443180084228516,76459,3009,rsession-arm64,4889001984,429451870208,1865094,4 
0.443180084228516,76519,76459,copilot-language-server,601931776,448624312320,50616,0 
0.443180084228516,76551,76459,bash,2473984,420083400704,1032,4 
0.48103404045105,76459,3009,rsession-arm64,4889034752,429453017088,1865227,4 
0.48103404045105,76519,76459,copilot-language-server,601931776,448624312320,50616,0 
0.48103404045105,76551,76459,bash,2473984,420083400704,1032,4 
0.517986059188843,76459,3009,rsession-arm64,4889034752,429453017088,1865231,4 
0.517986059188843,76519,76459,copilot-language-server,601931776,448624312320,50616,0 
0.517986059188843,76551,76459,bash,2473984,420083400704,1032,4 
0.517986059188843,84511,76459,git,32768,419905355776,1624,5 
0.580101013183594,76459,3009,rsession-arm64,4889001984,429451870208,1865885,4 
0.580101013183594,76519,76459,copilot-language-server,601931776,448624312320,50616,0 
0.580101013183594,76551,76459,bash,2473984,420083400704,1032,4 
0.624147176742554,76459,3009,rsession-arm64,4889001984,429451870208,1867206,4 
0.624147176742554,76519,76459,copilot-language-server,601931776,448624312320,50616,0 
0.624147176742554,76551,76459,bash,2473984,420083400704,1032,4 
0.664942026138306,76459,3009,rsession-arm64,4889001984,429451870208,1873904,4 
0.664942026138306,76519,76459,copilot-language-server,601931776,448624312320,50616,0 
0.664942026138306,76551,76459,bash,2473984,420083400704,1032,4 
0.710088968276978,76459,3009,rsession-arm64,4889001984,429451870208,1885128,4 
0.710088968276978,76519,76459,copilot-language-server,601931776,448624312320,50616,0 
0.710088968276978,76551,76459,bash,2473984,420083400704,1032,4 
0.748881101608276,76459,3009,rsession-arm64,4889001984,429451870208,1887866,4 
0.748881101608276,76519,76459,copilot-language-server,601931776,448624312320,50616,0 
0.748881101608276,76551,76459,bash,2473984,420083400704,1032,4 
0.788459062576294,76459,3009,rsession-arm64,4889001984,429451870208,1887927,4 
0.788459062576294,76519,76459,copilot-language-server,601931776,448624312320,50616,0 
0.788459062576294,76551,76459,bash,2473984,420083400704,1032,4 
0.826873064041138,76459,3009,rsession-arm64,4889001984,429451870208,1887932,4 
0.826873064041138,76519,76459,copilot-language-server,601931776,448624312320,50616,0 
0.826873064041138,76551,76459,bash,2473984,420083400704,1032,4 
